Year,Launch,Institution,First Name,Primary Email,Language,Level,ED Course Level Equivalent,Class ,Status,Final Grade
2018,Fall,FMU | FIAM FAAM,Persona1100972925,Persona1100972925@email.com,English,Intermediate 1,Intermediate 1,Franklin EN3 - Intermediate 1 (Fall 2018),No Show,0
2018,Fall,FMU | FIAM FAAM,Persona118918926219,Persona118918926219@email.com,English,Intermediate 1,Intermediate 1,Franklin EN3 - Intermediate 1 (Fall 2018),No Show,0
2018,Fall,FMU | FIAM FAAM,Persona133570,Persona133570@email.com,English,Intermediate 1,Intermediate 1,Boyle EN1 - Intermediate 1 (Fall 2018),No Show,0
2018,Fall,L&I,Persona2345487847,Persona2345487847@email.com,English,Intermediate 1,Intermediate 1,Franklin EN1 - Intermediate 1 (Fall 2018),No Show,0
2018,Fall,Servicios Andinos,Persona1230866245427114,Persona1230866245427114@email.com,English,Intermediate 1,Intermediate 1,Franklin EN3 - Intermediate 1 (Fall 2018),No Show,0
2018,Fall,UAM,Persona36493020113622,Persona36493020113622@email.com,English,Intermediate 1,Intermediate 1,Boyle EN1 - Intermediate 1 (Fall 2018),No Show,0
2018,Fall,UAM,Persona314962190,Persona314962190@email.com,English,Intermediate 1,Intermediate 1,Franklin EN2 - Intermediate 1 (Fall 2018),No Show,0
2018,Fall,UE Portugal,Persona1145949961,Persona1145949961@email.com,English,Intermediate 1,Intermediate 1,Franklin EN3 - Intermediate 1 (Fall 2018),No Show,0
2018,Fall,UE Portugal,Persona28811806,Persona28811806@email.com,English,Intermediate 1,Intermediate 1,Boyle EN1 - Intermediate 1 (Fall 2018),No Show,0
2018,Fall,UiP,Persona33932479741,Persona33932479741@email.com,English,Intermediate 1,Intermediate 1,Franklin EN3 - Intermediate 1 (Fall 2018),No Show,0
2018,Fall,UiP,Persona1497602,Persona1497602@email.com,English,Intermediate 1,Intermediate 1,Franklin EN4 - Intermediate 1 (Fall 2018),No Show,0
2018,Fall,UiP,Persona3624101422998784,Persona3624101422998784@email.com,English,Intermediate 1,Intermediate 1,Franklin EN4 - Intermediate 1 (Fall 2018),No Show,0
2018,Fall,UiP,Persona3333193390,Persona3333193390@email.com,English,Intermediate 1,Intermediate 1,Boyle EN1 - Intermediate 1 (Fall 2018),No Show,0
2018,Fall,UNIFACS,Persona438066069,Persona438066069@email.com,English,Intermediate 1,Intermediate 1,Franklin EN4 - Intermediate 1 (Fall 2018),No Show,0
2018,Fall,UNIFACS,Persona469223934,Persona469223934@email.com,English,Intermediate 1,Intermediate 1,Boyle EN1 - Intermediate 1 (Fall 2018),No Show,0
2018,Fall,UniFG,Persona138556147,Persona138556147@email.com,English,Intermediate 1,Intermediate 1,Franklin EN4 - Intermediate 1 (Fall 2018),No Show,0
2018,Fall,UNITEC HN,Persona470214884940297728,Persona470214884940297728@email.com,English,Intermediate 1,Intermediate 1,Boyle EN2 - Intermediate 1 (Fall 2018),No Show,0
2018,Fall,UNITEC HN,Persona470937171405500928,Persona470937171405500928@email.com,English,Intermediate 1,Intermediate 1,Boyle EN2 - Intermediate 1 (Fall 2018),No Show,0
2018,Fall,UNITEC HN,Persona3149605235808,Persona3149605235808@email.com,English,Intermediate 1,Intermediate 1,Boyle EN2 - Intermediate 1 (Fall 2018),No Show,0
2018,Fall,UnP,Persona1054048299737,Persona1054048299737@email.com,English,Intermediate 1,Intermediate 1,Franklin EN2 - Intermediate 1 (Fall 2018),No Show,0
2018,Fall,UPN,Persona3147717304351072256,Persona3147717304351072256@email.com,English,Intermediate 1,Intermediate 1,Franklin EN1 - Intermediate 1 (Fall 2018),No Show,0
2018,Fall,UPN,Persona1310399334942288642048,Persona1310399334942288642048@email.com,English,Intermediate 1,Intermediate 1,Franklin EN4 - Intermediate 1 (Fall 2018),No Show,0
2018,Spring,UEM,Persona33379213804165,Persona33379213804165@email.com,English,Advanced 3,Advanced 1,Peters EN1 - Advanced 3 (Spring 2018),No Show,0
2018,Spring,UEM,Persona107192038743608,Persona107192038743608@email.com,English,Advanced 1,Advanced 1,McKinnon EN1 - Advanced 1 (Spring 2018),No Show,0
2018,Spring,UEM,Persona364930155,Persona364930155@email.com,English,Intermediate 3,Intermediate 3,Labriny EN1 - Intermediate 3 (Spring 2018),No Show,0
2018,Spring,UEM,Persona902060996863,Persona902060996863@email.com,English,Intermediate 1,Intermediate 1,Loya EN1 - Intermediate 1 (Spring 2018),No Show,0
2018,Spring,UEM,Persona470937171831885824,Persona470937171831885824@email.com,English,Intermediate 2,Intermediate 2,Labriny EN1 - Intermediate 2 (Spring 2018),No Show,0
2018,Spring,UEM,Persona3148678519317790720000,Persona3148678519317790720000@email.com,English,Intermediate 2,Intermediate 2,Labriny EN1 - Intermediate 2 (Spring 2018),No Show,0
2018,Spring,UEM,Persona134848718251606343680,Persona134848718251606343680@email.com,English,Advanced 1,Advanced 1,McKinnon EN1 - Advanced 1 (Spring 2018),No Show,0
2018,Spring,UEM,Persona9959926663477082112,Persona9959926663477082112@email.com,English,Intermediate 2,Intermediate 2,Labriny EN1 - Intermediate 2 (Spring 2018),No Show,0
2018,Spring,UEM,Persona14566482526478086,Persona14566482526478086@email.com,English,Advanced 1,Advanced 1,McKinnon EN1 - Advanced 1 (Spring 2018),No Show,0
2018,Spring,UEM,Persona1145873037216348032,Persona1145873037216348032@email.com,English,Intermediate 3,Intermediate 3,Labriny EN1 - Intermediate 3 (Spring 2018),No Show,0
2018,Spring,UEM,Persona66469522467,Persona66469522467@email.com,English,Basic 3,Basic 3,McKinnon EN1 - Basic 3 (Spring 2018),No Show,0
2018,Spring,UEM,Persona13483371974626434,Persona13483371974626434@email.com,English,Intermediate 3,Intermediate 3,Labriny EN1 - Intermediate 3 (Spring 2018),No Show,0
2018,Spring,UEM,Persona460544614343932928,Persona460544614343932928@email.com,English,Basic 3,Basic 3,McKinnon EN1 - Basic 3 (Spring 2018),No Show,0
2018,Winter,UEM,Persona3148679742389187,Persona3148679742389187@email.com,English,Basic 3,Basic 3,Franklin EN1 - Basic 3 (Winter 2018),No Show,0
2018,Winter,UEM,Persona66421517704665,Persona66421517704665@email.com,English,Intermediate 3,Intermediate 3,Hall EN1 - Intermediate 3 (Winter 2018),No Show,0
2018,Winter,UEM,Persona235397143996781,Persona235397143996781@email.com,English,Intermediate 3,Intermediate 3,Hall EN1 - Intermediate 3 (Winter 2018),No Show,0
2018,Winter,UEM,Persona11437570288797412,Persona11437570288797412@email.com,English,Intermediate 2,Intermediate 2,Labriny EN1 - Intermediate 2 (Winter 2018),No Show,0
2018,Winter,UEM,Persona1456369945451,Persona1456369945451@email.com,English,Intermediate 2,Intermediate 2,Labriny EN1 - Intermediate 2 (Winter 2018),No Show,0
2018,Winter,UEM,Persona210075656896308,Persona210075656896308@email.com,English,Advanced 1,Advanced 1,Loya EN1 - Advanced 1 (Winter 2018),No Show,0
2018,Winter,UEM,Persona343918912114,Persona343918912114@email.com,English,Intermediate 1,Intermediate 1,Loya EN1 - Intermediate 1 (Winter 2018),No Show,0
2018,Winter,UEM,Persona46922426601041792,Persona46922426601041792@email.com,English,Intermediate 1,Intermediate 1,Loya EN1 - Intermediate 1 (Winter 2018),No Show,0
2018,Winter,UEM,Persona33334708640547,Persona33334708640547@email.com,English,Intermediate 1,Intermediate 1,Loya EN1 - Intermediate 1 (Winter 2018),No Show,0
2018,Winter,UEM,Persona3333478935415977984,Persona3333478935415977984@email.com,English,Intermediate 1,Intermediate 1,Loya EN1 - Intermediate 1 (Winter 2018),No Show,0
2018,Winter,UEM,Persona11009168025246,Persona11009168025246@email.com,English,Intermediate 1,Intermediate 1,Loya EN2- Intermediate 1 (Winter 2018),No Show,0
2018,Winter,UEM,Persona414368942382415,Persona414368942382415@email.com,English,Basic 3,Basic 3,McKinnon EN1 - Basic 3 (Winter 2018),No Show,0
2018,Winter,UEM,Persona13103511400276,Persona13103511400276@email.com,English,Basic 3,Basic 3,McKinnon EN1 - Basic 3 (Winter 2018),No Show,0
2018,Fall,UEM,Persona66490614,Persona66490614@email.com,English,Advanced 1,Advanced 1,Mckinnon EN1 - Advanced 1 (Fall 2018),No Show,0
2018,Fall,UEM,Persona11009168011894060,Persona11009168011894060@email.com,English,Advanced 1,Advanced 1,Labriny EN2 - Advanced 1 (Fall 2018),No Show,0
2018,Fall,UEM,Persona11407023187541970,Persona11407023187541970@email.com,English,Basic 3,Basic 3,Loya EN1 - Basic 3 (Fall 2018),No Show,0
2018,Fall,UEM,Persona108756678,Persona108756678@email.com,English,Basic 3,Basic 3,Loya EN1 - Basic 3 (Fall 2018),No Show,0
2018,Fall,UEM,Persona814935703673492,Persona814935703673492@email.com,English,First Discoveries,First Discoveries,Hall EN1 - First Discoveries (Fall 2018),No Show,0
2018,Fall,UEM,Persona664689714837909,Persona664689714837909@email.com,English,First Discoveries,First Discoveries,Hall EN1 - First Discoveries (Fall 2018),No Show,0
2018,Fall,UEM,Persona1486950026,Persona1486950026@email.com,English,Intermediate 2,Intermediate 2,Jonathan EN1 - Intermediate 2 (Fall 2018),No Show,0
2018,Fall,UEM,Persona1483817414013779968,Persona1483817414013779968@email.com,English,First Discoveries,First Discoveries,Hall EN1 - First Discoveries (Fall 2018),No Show,0
2018,Fall,UEM,Persona1100916800,Persona1100916800@email.com,English,Intermediate 2,Intermediate 2,Boyle EN1 - Intermediate 2 (Fall 2018),No Show,0
2018,Fall,UEM,Persona38923143682,Persona38923143682@email.com,English,Intermediate 2,Intermediate 2,Boyle EN1 - Intermediate 2 (Fall 2018),No Show,0
2018,Fall,UEM,Persona110091680131207088,Persona110091680131207088@email.com,English,First Discoveries,First Discoveries,Dantas EN1 - First Discoveries (Fall 2018),No Show,0
2018,Fall,UEM,Persona13484871825,Persona13484871825@email.com,English,First Discoveries,First Discoveries,Dantas EN2 - First Discoveries (Fall 2018),No Show,0
2018,Fall,UEM,Persona939202492442932,Persona939202492442932@email.com,English,Intermediate 1,Intermediate 1,Franklin EN1 - Intermediate 1 (Fall 2018),No Show,0
2018,Fall,UEM,Persona23488323230536261632,Persona23488323230536261632@email.com,English,Intermediate 1,Intermediate 1,Franklin EN1 - Intermediate 1 (Fall 2018),No Show,0
2018,Fall,UEM,Persona33334708640547,Persona33334708640547@email.com,English,Intermediate 1,Intermediate 1,Franklin EN2 - Intermediate 1 (Fall 2018),No Show,0
2018,Fall,UEM,Persona10541385968107,Persona10541385968107@email.com,English,Intermediate 1,Intermediate 1,Franklin EN2 - Intermediate 1 (Fall 2018),No Show,0
2018,Fall,UEM,Persona1100916800,Persona1100916800@email.com,English,Intermediate 1,Intermediate 1,Franklin EN2 - Intermediate 1 (Fall 2018),No Show,0
2018,Fall,UEM,Persona1100916803477,Persona1100916803477@email.com,English,Intermediate 1,Intermediate 1,Franklin EN3 - Intermediate 1 (Fall 2018),No Show,0
2018,Fall,UEM,Persona145664825263999,Persona145664825263999@email.com,English,Intermediate 1,Intermediate 1,Franklin EN4 - Intermediate 1 (Fall 2018),No Show,0
2018,Fall,UEM,Persona14838168394,Persona14838168394@email.com,English,Intermediate 3,Intermediate 3,Levano EN1 - Intermediate 3 (Fall 2018),No Show,0
2018,Fall,UEM,Persona333347893365387456,Persona333347893365387456@email.com,English,Intermediate 3,Intermediate 3,Levano EN2 - Intermediate 3 (Fall 2018),No Show,0
2018,Fall,UEM,Persona34814037,Persona34814037@email.com,English,Intermediate 3,Intermediate 3,Levano EN3 - Intermediate 3 (Fall 2018),No Show,0
2018,Fall,UEM,Persona3760476313,Persona3760476313@email.com,English,Intermediate 3,Intermediate 3,Levano EN3 - Intermediate 3 (Fall 2018),No Show,0
2018,Fall,UEM,Persona4143730699647519,Persona4143730699647519@email.com,English,Intermediate 3,Intermediate 3,Levano EN3 - Intermediate 3 (Fall 2018),No Show,0
2018,Fall,UEM,Persona13103975739,Persona13103975739@email.com,English,Intermediate 3,Intermediate 3,Levano EN3 - Intermediate 3 (Fall 2018),No Show,0
2018,Fall,UEM,Persona50202004981688,Persona50202004981688@email.com,English,Intermediate 1,Intermediate 1,Boyle EN1 - Intermediate 1 (Fall 2018),No Show,0
2018,Fall,UEM,Persona902060996863,Persona902060996863@email.com,English,Intermediate 1,Intermediate 1,Boyle EN1 - Intermediate 1 (Fall 2018),No Show,0
2018,Fall,UEM,Persona47160703748111552,Persona47160703748111552@email.com,English,Intermediate 1,Intermediate 1,Boyle EN2 - Intermediate 1 (Fall 2018),No Show,0
2018,Fall,UEM,Persona2100336415,Persona2100336415@email.com,English,Intermediate 1,Intermediate 1,Boyle EN2 - Intermediate 1 (Fall 2018),No Show,0
2018,Fall,UEM,Persona34813980009618,Persona34813980009618@email.com,English,Basic 3,Basic 3,Maynez EN1 - Basic 3 (Fall 2018),No Show,0
2018,Fall,UEM,Persona36237330590,Persona36237330590@email.com,English,Basic 3,Basic 3,Maynez EN1 - Basic 3 (Fall 2018),No Show,0
2018,Fall,UEM,Persona3892528975,Persona3892528975@email.com,English,Basic 3,Basic 3,Maynez EN2 - Basic 3 (Fall 2018),No Show,0
2018,Fall,UEM,Persona134833861443,Persona134833861443@email.com,English,Advanced 2,Advanced 1,Puga EN1 - Advanced 2 (Fall 2018),No Show,0
2018,Fall,UEM,Persona46063192262158888,Persona46063192262158888@email.com,English,Advanced 2,Advanced 1,Puga EN1 - Advanced 2 (Fall 2018),No Show,0
2019,Winter,UEM,Persona563738683,Persona563738683@email.com,English,Advanced 1,Advanced 1,Labriny EN1 - Advanced 1 (Winter 2019),No Show,0
2019,Winter,UEM,Persona1167953826,Persona1167953826@email.com,English,Intermediate 2,Intermediate 2,Jonathan EN1 - Intermediate 2 (Winter 2019),No Show,0
2019,Winter,UEM,Persona4702148849,Persona4702148849@email.com,English,Advanced 3,Advanced 1,Peters EN1 - Advanced 3 (Winter 2019),No Show,0
2019,Winter,UEM,Persona1489234097826,Persona1489234097826@email.com,English,Intermediate 3,Intermediate 3,Gil EN1 - Intermediate 3 (Winter 2019),No Show,0
2019,Winter,UEM,Persona21004316249861,Persona21004316249861@email.com,English,Advanced 3,Advanced 1,Peters EN1 - Advanced 3 (Winter 2019),No Show,0
2019,Winter,UEM,Persona31529848149667,Persona31529848149667@email.com,English,Intermediate 1,Intermediate 1,Levano EN2 - Intermediate 1 (Winter 2019),No Show,0
2019,Winter,UEM,Persona99569152894,Persona99569152894@email.com,English,Basic 3,Basic 3,Loya EN1 - Basic 3 (Winter 2019),No Show,0
2019,Winter,UEM,Persona314867851,Persona314867851@email.com,English,Advanced 3,Advanced 1,Mckinnon EN1 - Advanced 3 (Winter 2019),No Show,0
2019,Winter,UEM,Persona31496219052,Persona31496219052@email.com,English,Advanced 3,Advanced 1,Peters EN1 - Advanced 3 (Winter 2019),No Show,0
2019,Winter,UEM,Persona3333196919,Persona3333196919@email.com,English,Advanced 2,Advanced 1,Jodeck EN1 - Advanced 2 (Winter 2019),No Show,0
2019,Winter,UEM,Persona105413859,Persona105413859@email.com,English,Intermediate 2,Intermediate 2,Jonathan EN1 - Intermediate 2 (Winter 2019),No Show,0
2019,Winter,UEM,Persona11009168,Persona11009168@email.com,English,Intermediate 1,Intermediate 1,Levano EN1 - Intermediate 1 (Winter 2019),No Show,0
2019,Winter,UEM,Persona34814046,Persona34814046@email.com,English,Intermediate 1,Intermediate 1,Levano EN1 - Intermediate 1 (Winter 2019),No Show,0
2019,Winter,UEM,Persona11009165227,Persona11009165227@email.com,English,Advanced 1,Advanced 1,Labriny EN1 - Advanced 1 (Winter 2019),No Show,0
2019,Winter,UEM,Persona3481403725,Persona3481403725@email.com,English,Intermediate 1,Intermediate 1,Levano EN1 - Intermediate 1 (Winter 2019),No Show,0
2019,Winter,UEM,Persona13103627021,Persona13103627021@email.com,English,Intermediate 1,Intermediate 1,Levano EN2 - Intermediate 1 (Winter 2019),No Show,0
2019,Winter,UEM,Persona13103496495,Persona13103496495@email.com,English,Intermediate 3,Intermediate 3,Gil EN1 - Intermediate 3 (Winter 2019),No Show,0
2019,Winter,UEM,Persona426429089229,Persona426429089229@email.com,English,Advanced 2,Advanced 1,Jodeck EN2 - Advanced 2 (Winter 2019),No Show,0
2019,Winter,UEM,Persona46054461434,Persona46054461434@email.com,English,Intermediate 2,Intermediate 2,Jonathan EN1 - Intermediate 2 (Winter 2019),No Show,0
2019,Spring,UEM,Persona46922394885,Persona46922394885@email.com,English,Advanced 1,Advanced 1,Labriny EN1 - Advanced 1 (Spring 2019),No Show,0
2019,Spring,UEM,Persona9390108306,Persona9390108306@email.com,English,Advanced 1,Advanced 1,Labriny EN1 - Advanced 1 (Spring 2019),No Show,0
2019,Spring,UEM,Persona4606319226,Persona4606319226@email.com,English,Advanced 1,Advanced 1,Mckinnon EN1 - Advanced 1 (Winter 2019),No Show,0
2019,Spring,UEM,Persona9956999807679662080,Persona9956999807679662080@email.com,English,Advanced 1,Advanced 1,Mckinnon EN1 - Advanced 1 (Winter 2019),No Show,0
2019,Spring,UEM,Persona105404941543280,Persona105404941543280@email.com,English,Advanced 2,Advanced 1,Jodeck EN1 - Advanced 2 (Spring 2019),No Show,0
2019,Spring,UEM,Persona348158208579866,Persona348158208579866@email.com,English,Advanced 2,Advanced 1,Jodeck EN1 - Advanced 2 (Spring 2019),No Show,0
2019,Spring,UEM,Persona4143730699,Persona4143730699@email.com,English,Advanced 2,Advanced 1,Jodeck EN2 - Advanced 2 (Spring 2019),No Show,0
2019,Spring,UEM,Persona3376672596705389,Persona3376672596705389@email.com,English,Advanced 2,Advanced 1,Jodeck EN2 - Advanced 2 (Spring 2019),No Show,0
2019,Spring,UEM,Persona33766725966773476,Persona33766725966773476@email.com,English,Advanced 3,Advanced 1,Puga EN1 - Advanced 3 (Spring 2019),No Show,0
2019,Spring,UEM,Persona1483816411089003347968,Persona1483816411089003347968@email.com,English,Advanced 3,Advanced 1,Puga EN1 - Advanced 3 (Spring 2019),No Show,0
2019,Spring,UEM,Persona9950971898,Persona9950971898@email.com,English,Advanced 3,Advanced 1,Puga EN1 - Advanced 3 (Spring 2019),No Show,0
2019,Spring,UEM,Persona11009168034779654144,Persona11009168034779654144@email.com,English,Advanced 3,Advanced 1,Puga EN1 - Advanced 3 (Spring 2019),No Show,0
2019,Spring,UEM,Persona348140431691279168,Persona348140431691279168@email.com,English,Advanced 3,Advanced 1,Mckinnon EN1 - Advanced 3 (Spring 2019),No Show,0
2019,Spring,UEM,Persona29694129826,Persona29694129826@email.com,English,Basic 3,Basic 3,Maynez EN1 - Basic 3 (Spring 2019),No Show,0
2019,Spring,UEM,Persona9956995757607477248,Persona9956995757607477248@email.com,English,Basic 3,Basic 3,Maynez EN1 - Basic 3 (Spring 2019),No Show,0
2019,Spring,UEM,Persona110091680040391856,Persona110091680040391856@email.com,English,Basic 3,Basic 3,Puga EN1 - Basic 3 (Spring 2019),No Show,0
2019,Spring,UEM,Persona81368366790609813504,Persona81368366790609813504@email.com,English,First Discoveries,First Discoveries,Hall EN1 - First Discoveries (Spring 2019),No Show,0
2019,Spring,UEM,Persona348140372552528,Persona348140372552528@email.com,English,Intermediate 1,Intermediate 1,Franklin EN1 - Intermediate 1 (Spring 2019),No Show,0
2019,Spring,UEM,Persona34814046031,Persona34814046031@email.com,English,Intermediate 1,Intermediate 1,Franklin EN2 - Intermediate 1 (Spring 2019),No Show,0
2019,Spring,UEM,Persona31496052453,Persona31496052453@email.com,English,Intermediate 1,Intermediate 1,Franklin EN2 - Intermediate 1 (Spring 2019),No Show,0
2019,Spring,UEM,Persona939202492442932,Persona939202492442932@email.com,English,Intermediate 1,Intermediate 1,Franklin EN3 - Intermediate 1 (Spring 2019),No Show,0
2019,Spring,UEM,Persona902060996863,Persona902060996863@email.com,English,Intermediate 1,Intermediate 1,Franklin EN3 - Intermediate 1 (Spring 2019),No Show,0
